name,author,channel,href
敢创之旅：科勒百年传奇,《敢创之旅》编写组,历史传记,https://sobooks.cc/books/12479.html
智能的本质,皮埃罗・斯加鲁菲,人文社科,https://sobooks.cc/books/12478.html
爱德华·巴纳德的堕落：毛姆短篇小说全集1,威廉・萨默塞特・毛姆,小说文学,https://sobooks.cc/books/12477.html
愚人船（典藏本）,塞巴斯蒂安・勃兰特,小说文学,https://sobooks.cc/books/12476.html
人情、面子与权力的再生产（修订版）,翟学伟,人文社科,https://sobooks.cc/books/12474.html
日本未来时,[美]真澄· 华盛顿 编,小说文学,https://sobooks.cc/books/12473.html
日熄,閻連科,小说文学,https://sobooks.cc/books/12472.html
莎拉的钥匙,塔季雅娜・德・罗斯奈,小说文学,https://sobooks.cc/books/12471.html
捎话,刘亮程,小说文学,https://sobooks.cc/books/12470.html
没有神的所在 ：私房阅读《金瓶梅》,侯文咏,小说文学,https://sobooks.cc/books/12464.html
永别了，武器（果麦经典）,厄尼斯特・海明威,小说文学,https://sobooks.cc/books/12463.html
纽约三部曲（理想国）,保罗・奥斯特,小说文学,https://sobooks.cc/books/12469.html
破解生死大数据,杰瑞米・史密斯,人文社科,https://sobooks.cc/books/12468.html
全脑优势（第二版）,奈德・赫曼等,经济管理,https://sobooks.cc/books/12467.html
人类帝国的覆灭,常博逸,人文社科,https://sobooks.cc/books/12466.html
任正非商业的逻辑,申辰,经济管理,https://sobooks.cc/books/12465.html
穷忙,戴维・希普勒,人文社科,https://sobooks.cc/books/12462.html
电竞经济,蔡湫雨,经济管理,https://sobooks.cc/books/12461.html
看不见的美国,珍妮・拉斯卡斯,人文社科,https://sobooks.cc/books/12459.html
再忙也要用心生活,凯莉・威廉斯・布朗,励志成功,https://sobooks.cc/books/12458.html
高情商沟通术,胡慎之,励志成功,https://sobooks.cc/books/12457.html
水浒传（果麦经典）,施耐庵,小说文学,https://sobooks.cc/books/12456.html
西游记（果麦经典）,吴承恩,小说文学,https://sobooks.cc/books/12455.html
三国演义（果麦经典）,罗贯中,小说文学,https://sobooks.cc/books/12454.html
红楼梦（果麦经典）,曹雪芹,小说文学,https://sobooks.cc/books/12453.html
脑洞,马修・桑托罗/杰克・格林,人文社科,https://sobooks.cc/books/12452.html
你坚持的原则其实害了你,午堂登纪雄,励志成功,https://sobooks.cc/books/12451.html
你只是看起来很专注,张笑恒,励志成功,https://sobooks.cc/books/12450.html
钱理群作品精编（共8册）,钱理群,小说文学,https://sobooks.cc/books/12449.html
和繁重的工作一起修行,一行禅师,人文社科,https://sobooks.cc/books/12448.html
正念的奇迹,一行禅师,人文社科,https://sobooks.cc/books/12447.html
You are a Badass,Jen Sincero,英文原版,https://sobooks.cc/books/12446.html
You Are a Badass at Making Money,Jen Sincero,英文原版,https://sobooks.cc/books/12445.html
加贺探案集（共9册）,东野圭吾,小说文学,https://sobooks.cc/books/12444.html
镖人6,许先哲,小说文学,https://sobooks.cc/books/12443.html
罗马帝国的梦魇,刘衍钢,历史传记,https://sobooks.cc/books/12442.html
谋杀狄更斯,丹・西蒙斯,小说文学,https://sobooks.cc/books/12441.html
人生的智慧（作家榜经典文库）,阿图尔・叔本华,人文社科,https://sobooks.cc/books/12440.html
人人都该懂的哲学,彼得・卡夫,人文社科,https://sobooks.cc/books/12439.html
如何管好自己（第五版）,约翰・康特,经济管理,https://sobooks.cc/books/12438.html
瓦格纳事件,弗雷德里希・尼采,小说文学,https://sobooks.cc/books/12437.html
完美的真空,斯坦尼斯拉夫・莱姆,小说文学,https://sobooks.cc/books/12436.html
我嫁给了一个死人,康奈尔・伍尔里奇,小说文学,https://sobooks.cc/books/12435.html
我未尽的苦难,帕特里克・金斯利,人文社科,https://sobooks.cc/books/12434.html
我要快乐，不必正常,珍妮特・温特森,小说文学,https://sobooks.cc/books/12433.html
我与父辈,阎连科,小说文学,https://sobooks.cc/books/12432.html
我知道你们又来这一套,罗杰・伊伯特,小说文学,https://sobooks.cc/books/12431.html
无限的清单,翁贝托・艾柯,生活时尚,https://sobooks.cc/books/12430.html
下一站火星,克里斯蒂安・达文波特,人文社科,https://sobooks.cc/books/12429.html
胡椒的全球史,玛乔丽・谢弗,历史传记,https://sobooks.cc/books/12427.html
窃天书,逆水行舸,小说文学,https://sobooks.cc/books/12426.html
女少年,秋微,小说文学,https://sobooks.cc/books/12425.html
普通读者,西闪,小说文学,https://sobooks.cc/books/12424.html
人工智能的进化,赫克托・莱韦斯克,人文社科,https://sobooks.cc/books/12423.html
梦游之地,米亚・科托,小说文学,https://sobooks.cc/books/12422.html
塞缪尔·亨廷顿经典著作集（套装4册）,塞缪尔・亨廷顿,人文社科,https://sobooks.cc/books/12421.html
人不过如此,大卫・邵洛伊,小说文学,https://sobooks.cc/books/12418.html
美国内战回忆录（上下册）,U.S.格兰特,历史传记,https://sobooks.cc/books/12420.html
亲密关系心理学,大卫・斯杜普/简・斯杜普,励志成功,https://sobooks.cc/books/12419.html
人间失格（修订典藏本）,太宰治,小说文学,https://sobooks.cc/books/12416.html
尼安德特人,斯万特・帕博,人文社科,https://sobooks.cc/books/12415.html
美学讲稿,易中天,人文社科,https://sobooks.cc/books/12414.html
理想的境界：历史真实中的山水画,王平,生活时尚,https://sobooks.cc/books/12413.html
林清玄经典作品合集（套装共十二册）,林清玄,小说文学,https://sobooks.cc/books/12412.html
论文与治学,郑也夫,人文社科,https://sobooks.cc/books/12410.html
马普尔小姐探案全集,阿加莎・克里斯蒂,小说文学,https://sobooks.cc/books/12409.html
马克思与《资本论》,大卫・哈维,人文社科,https://sobooks.cc/books/12408.html
灿烂千阳,卡勒德・胡赛尼,小说文学,https://sobooks.cc/books/12407.html
群山回唱,卡勒德・胡赛尼,小说文学,https://sobooks.cc/books/12406.html
大思维：集体智慧如何改变我们的世界,周若刚,经济管理,https://sobooks.cc/books/12405.html
黑暗地母的礼物（下）,残雪,小说文学,https://sobooks.cc/books/12404.html
黑暗地母的礼物（上）,残雪,小说文学,https://sobooks.cc/books/12403.html
金叶：来自金枝的故事,丽莉・弗雷泽,人文社科,https://sobooks.cc/books/12402.html
经济学的思维方式（套装共2册）,托马斯・索维尔,经济管理,https://sobooks.cc/books/12401.html
卡尔霍恩文集（上、下）,约翰·C.卡尔霍恩,人文社科,https://sobooks.cc/books/12400.html
科学的历程（修订第4版）,吴国盛,人文社科,https://sobooks.cc/books/12398.html
木星的卫星,艾丽丝・门罗,小说文学,https://sobooks.cc/books/12397.html
平等之路,迈克尔·J.克拉曼,人文社科,https://sobooks.cc/books/12396.html
随风飘舞的塑料布,森绘都,小说文学,https://sobooks.cc/books/12395.html
逆向创新,亚当・摩根,经济管理,https://sobooks.cc/books/12394.html
海底两万里（读客经典）,凡尔纳,小说文学,https://sobooks.cc/books/12392.html
三个火枪手（读客经典）,大仲马,小说文学,https://sobooks.cc/books/12391.html
夜莺与玫瑰（读客经典）,奥斯卡・王尔德,小说文学,https://sobooks.cc/books/12390.html
月亮与六便士（读客经典）,毛姆,小说文学,https://sobooks.cc/books/12389.html
羊脂球（读客经典）,莫泊桑,小说文学,https://sobooks.cc/books/12388.html
疼,孙频,小说文学,https://sobooks.cc/books/12385.html
裂,孙频,小说文学,https://sobooks.cc/books/12387.html
盐,孙频,小说文学,https://sobooks.cc/books/12386.html
那时的先生,岳南,小说文学,https://sobooks.cc/books/12384.html
纳尔齐斯与歌尔德蒙,赫尔曼・黑塞,小说文学,https://sobooks.cc/books/12383.html
约翰·克利斯朵夫（读客经典）,罗曼・罗兰,小说文学,https://sobooks.cc/books/12381.html
人类群星闪耀时（读客经典）,斯蒂芬・茨威格,小说文学,https://sobooks.cc/books/12380.html
高尔基自传三部曲（读客经典）,玛克西姆・高尔基,小说文学,https://sobooks.cc/books/12379.html
黑暗诱惑,劳瑞斯・安妮・怀特,小说文学,https://sobooks.cc/books/12378.html
猴子·罗汉池,袁哲生,小说文学,https://sobooks.cc/books/12376.html
情绪,莉莎・费德曼・巴瑞特,人文社科,https://sobooks.cc/books/12375.html
金圣叹批评本西厢记,王实甫,小说文学,https://sobooks.cc/books/12374.html
金性尧选唐宋诗新注,金性尧,小说文学,https://sobooks.cc/books/12373.html
六里庄遗事,东东枪,小说文学,https://sobooks.cc/books/12370.html
火焰中的秘密,延斯・森特根,人文社科,https://sobooks.cc/books/12369.html
六史：清史演义,蔡东藩,历史传记,https://sobooks.cc/books/12368.html
六史：明史演义,蔡东藩,历史传记,https://sobooks.cc/books/12367.html
六史：宋史演义,蔡东藩,历史传记,https://sobooks.cc/books/12366.html
六史：唐史演义,蔡东藩,历史传记,https://sobooks.cc/books/12365.html
六史：后汉演义,蔡东藩,历史传记,https://sobooks.cc/books/12364.html
六史：前汉演义,蔡东藩,历史传记,https://sobooks.cc/books/12363.html
尼采哲学经典（套装共5册）,尼采,人文社科,https://sobooks.cc/books/12362.html
脑洞大作战（套装三册）,玛特・富尼耶等,人文社科,https://sobooks.cc/books/12361.html
接阴人（套装3册）,叶先森,小说文学,https://sobooks.cc/books/12360.html
李劼人文学作品合集（套装九册）,李劼人,小说文学,https://sobooks.cc/books/12359.html
激情创业,于刚,经济管理,https://sobooks.cc/books/12358.html
过剩之地,莫妮卡・普拉萨德,经济管理,https://sobooks.cc/books/12357.html
林肯传,戴尔・卡耐基,历史传记,https://sobooks.cc/books/12356.html
老虎的妻子,蒂亚・奥布莱特,小说文学,https://sobooks.cc/books/12354.html
苦儿流浪记（果麦经典）,埃克多・马洛,小说文学,https://sobooks.cc/books/12352.html
量子世界的发现之旅,迈克尔・S. 沃克,人文社科,https://sobooks.cc/books/12351.html
吸血鬼之女,阿曼达・罗伯茨,小说文学,https://sobooks.cc/books/12350.html
未来，相信而看见,星野,经济管理,https://sobooks.cc/books/12349.html
为什么我们总是在逃避,约瑟夫・布尔戈,人文社科,https://sobooks.cc/books/12348.html
三十六骑,念远怀人,小说文学,https://sobooks.cc/books/12347.html
赎罪奏鸣曲,中山七里,小说文学,https://sobooks.cc/books/12346.html
罗盘与风向标,雷蒙德・史密斯,人文社科,https://sobooks.cc/books/12345.html
到灯塔去（伍尔夫文集）,弗吉尼亚・伍尔夫 ,小说文学,https://sobooks.cc/books/12344.html
全数字化赋能,迈克尔・韦德等,经济管理,https://sobooks.cc/books/12343.html
万国一邦,托马斯・本德,历史传记,https://sobooks.cc/books/12342.html
库蒙的食人兽,吉姆・科比特,小说文学,https://sobooks.cc/books/12341.html
雷沙革村的读墨人,托马斯・奥尔德・赫维尔特,小说文学,https://sobooks.cc/books/12340.html
林中水滴,米・普里什文,小说文学,https://sobooks.cc/books/12339.html
龙：一种未明的动物（增订本）,马小星,人文社科,https://sobooks.cc/books/12338.html
空响炮,王占黑,小说文学,https://sobooks.cc/books/12337.html
零基础读懂云计算,纳扬・鲁帕拉里,经济管理,https://sobooks.cc/books/12336.html
逻辑十九讲（美国新思想运动之父的逻辑学入门读物）,威廉・沃克・阿特金森,人文社科,https://sobooks.cc/books/12335.html
麻衣神探（套装4册）,御风楼主人,小说文学,https://sobooks.cc/books/12334.html
盲人奥里翁,龚祥瑞,历史传记,https://sobooks.cc/books/12333.html
明治维新亲历记,萨道义,历史传记,https://sobooks.cc/books/12332.html
无可无不可的王国,汪若,小说文学,https://sobooks.cc/books/12331.html
基本穿搭,大山旬,生活时尚,https://sobooks.cc/books/12328.html
甲子3：中国60年民生记录,陈晓卿/朱乐贤,人文社科,https://sobooks.cc/books/12323.html
甲子2：中国60年民生记录,陈晓卿/朱乐贤,人文社科,https://sobooks.cc/books/12318.html
甲子1：中国60年民生记录,陈晓卿/朱乐贤,人文社科,https://sobooks.cc/books/12314.html
新零售,范鹏,经济管理,https://sobooks.cc/books/12313.html
信息背后的信息,马克斯・巴泽曼,人文社科,https://sobooks.cc/books/12311.html
余生,黎紫书,小说文学,https://sobooks.cc/books/12309.html
追忆夜想曲,中山七里,小说文学,https://sobooks.cc/books/12307.html
写给父母的未来之书,童行学院教研团队,学习教育,https://sobooks.cc/books/12306.html
他跟我聊到樱桃树、灰尘以及一座山,安东尼・帕耶,小说文学,https://sobooks.cc/books/12305.html
地狱之花,永井荷风,小说文学,https://sobooks.cc/books/12304.html
竞艳,永井荷风,小说文学,https://sobooks.cc/books/12300.html
濹东绮谭,永井荷风,小说文学,https://sobooks.cc/books/12303.html
漫威之父斯坦·李,鲍勃・巴彻勒,历史传记,https://sobooks.cc/books/12299.html
罐头厂街,约翰・斯坦贝克,小说文学,https://sobooks.cc/books/12298.html
箭术与禅心,奥根・赫立格尔,人文社科,https://sobooks.cc/books/12297.html
焦虑急救,贝芙・艾斯贝特,人文社科,https://sobooks.cc/books/12296.html
街道江湖,王占黑,小说文学,https://sobooks.cc/books/12295.html
今夜不宜犯罪,东川笃哉,小说文学,https://sobooks.cc/books/12294.html
九黎传说,莫溟,小说文学,https://sobooks.cc/books/12293.html
德国历史中的文化诱惑,沃尔夫・勒佩尼斯,人文社科,https://sobooks.cc/books/12292.html
江湖异闻录,本少爷,小说文学,https://sobooks.cc/books/12291.html
这就是OKR,约翰・杜尔,经济管理,https://sobooks.cc/books/12290.html
刻意改变,玛丽・简・瑞安,人文社科,https://sobooks.cc/books/12289.html
巴黎圣母院（作家榜经典文库）,维克多・雨果,小说文学,https://sobooks.cc/books/12287.html
巴黎圣母院（世界十大文学名著）,维克多・雨果,小说文学,https://sobooks.cc/books/12286.html
巴黎圣母院（经典译林）,维克多・雨果,小说文学,https://sobooks.cc/books/12285.html
巴黎圣母院,维克多・雨果,小说文学,https://sobooks.cc/books/12284.html
巴黎圣母院（权威全译典藏版）,维克多・雨果,小说文学,https://sobooks.cc/books/12283.html
巴黎圣母院（读客经典）,维克多・雨果,小说文学,https://sobooks.cc/books/12281.html
